6670,114.05220900027,22.6303339945059
7798,114.046132992447,22.6454459865626
6539,114.043813006562,22.6501560117595
7764,114.028569000151,22.6204459922679
7946,114.032434014265,22.6148159917937
6539,114.043970016876,22.6500839924462
6539,114.043970016876,22.6500839924462
7932,114.035482025246,22.6165980079346
6539,114.043970016876,22.6500839924462
6539,114.043970016876,22.6500839924462
6539,114.043970016876,22.6500839924462
5556,114.027115997477,22.6154410092177
5618,114.027314011113,22.6143829877122
7949,114.03247600053,22.614659996003
7743,114.027837011704,22.6233810121933
6539,114.043970016876,22.6500839924462
6475,114.031866015421,22.6486089821165
7771,114.034612026098,22.6556259938778
6223,114.027657993734,22.6617679930881
6223,114.027657993734,22.6617679930881
7624,114.027582011069,22.6637380039538
5784,114.024011003446,22.66568400575
6539,114.043970016876,22.6500839924462
6539,114.043813006562,22.6501560117595
6539,114.043813006562,22.6501560117595
7805,114.046098017051,22.6468569990241
7774,114.038366015043,22.6464219974764
6480,114.0321860245,22.648559005987
6476,114.030016006479,22.6500769815768
6226,114.024889024039,22.6552489977999
6236,114.025011023429,22.6550279935652
6430,114.033964014128,22.660701981718
8503,114.036379009924,22.6651140054917
8527,114.030142000802,22.6651069985699
6236,114.024835017449,22.6550460062886
6437,114.034105005237,22.6592929983032
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009367022446,22.6744600075255
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009367022446,22.6744600075255
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
34512,114.009229011746,22.6750810023843
34512,114.009229011746,22.6750810023843
34512,114.009229011746,22.6750810023843
34512,114.009229011746,22.6750810023843
34512,114.009229011746,22.6750810023843
34512,114.009229011746,22.6750810023843
34512,114.009107012356,22.6749380098614
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009092015569,22.6747549969593
32803,114.009367022446,22.6744600075255
8428,114.014585019867,22.6686769916696
6068,114.016331993504,22.6659200067712
32882,114.025109996693,22.6717470103057
32852,114.023386013655,22.6738219868337
32852,114.023180010154,22.6741020071139
32803,114.009367022446,22.6744600075255
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
32809,114.008955015445,22.6747680002271
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009107012356,22.6749380098614
34512,114.009229011746,22.6750810023843
34512,114.009229011746,22.6750810023843
34512,114.009229011746,22.6750810023843
34512,114.009229011746,22.6750810023843
34512,114.009229011746,22.6750810023843
34512,114.009229011746,22.6750810023843
34512,114.009229011746,22.6750810023843
6130,114.019037000859,22.6621489880459
6015,114.019693006641,22.6540470008286
5784,114.024011003446,22.66568400575
7627,114.024500007636,22.6652080008803
6076,114.025780999262,22.6639440074546
6557,114.040056005628,22.645728004309
4992,114.102359015937,22.6244279963167
5031,114.112384014352,22.6061319839931
8057,114.111602014247,22.6037720093098
4934,114.112890999685,22.6045730011336
5073,114.111594024382,22.6077979970896
5042,114.110072018332,22.6098329848188
5060,114.108325013115,22.6109819897235
4988,114.104815015056,22.6215969985863
7095,114.093311011379,22.6384760021023
7095,114.086046009852,22.6397109809505
7095,114.084047015989,22.6403799860532
7176,114.079587996495,22.643703990801
7182,114.064401004716,22.6410889799546
7014,114.062692022412,22.6389730001045
6700,114.056398022343,22.6365569897846
33091,114.040170011206,22.6745719840571
33091,114.040460018817,22.6745800094498
32930,114.035027996451,22.6884020015451
33056,114.035912996333,22.6932180108752
32957,114.036250003612,22.7011379997136
32969,114.035296000354,22.7066319869538
32969,114.031287006827,22.7108479985051
32969,114.031157017572,22.71295900048
34337,114.029742010178,22.7129259870225
34337,114.02705301808,22.7132060073028
34396,114.015948022084,22.7335200091554
34258,114.0083530202,22.7353869847165
34260,114.006857999681,22.7351449873493
34430,114.020289009488,22.7319129844715
34443,114.03493000613,22.7334920091012
34434,114.035758019013,22.7316179950378
8459,114.014893995511,22.6684790135615
7603,114.017748019368,22.6642649994764
6199,114.018320017093,22.6550379808959
6199,114.018320017093,22.6550379808959
7891,114.031950019531,22.6388459912584
6527,114.039823012649,22.6454990062621
4890,114.043844022553,22.6335510005972
6680,114.055784006773,22.6154130091635
7528,114.054735025184,22.6105659838421
7948,114.035638017089,22.6111789848887
7946,114.032434014265,22.6148159917937
7728,114.025594023008,22.6308419943622
34804,113.997706995346,22.6701429936638
34771,113.998360016772,22.6743290037471
34778,113.997715020739,22.6815620102875
34517,114.009924019437,22.6741549991805
6134,114.019121008917,22.6621899913679
7766,114.035584993442,22.6546650113309
7766,114.035584993442,22.6546650113309
7766,114.035584993442,22.6546650113309
7766,114.035584993442,22.6546650113309
7766,114.035584993442,22.6546650113309
6480,114.032022007264,22.6486249973738
6615,114.032059998596,22.6345869828665
6612,114.031709005107,22.6369489865965
5977,114.040098023473,22.6329159879473
5038,114.111964013538,22.6214950093855
5002,114.113364024146,22.621394007075
3507,114.133139010151,22.6166020028669
4354,114.133647010007,22.6286209856889
4584,114.131842003268,22.62199600232
4713,114.123007996022,22.6133750094448
5111,114.114859009137,22.6096140096308
